date,SPY,TLT,GLD,DBC,UUP
2016-03-23,172.20147705078125,96.62858581542969,116.61000061035156,11.354227066040039,20.81818199157715
2016-03-24,172.12518310546875,96.6658706665039,116.33000183105469,11.286592483520508,20.8265380859375
2016-03-28,172.22686767578125,96.79277038574219,116.5999984741211,11.32041072845459,20.784765243530273
2016-03-29,173.81996154785156,97.8075942993164,118.76000213623047,11.295045852661133,20.600980758666992
2016-03-30,174.58267211914062,96.77783203125,117.0999984741211,11.252774238586426,20.534147262573242
2016-03-31,174.15896606445312,97.46436309814453,117.63999938964844,11.235864639282227,20.500730514526367
2016-04-01,175.34532165527344,97.71856689453125,116.93000030517578,11.04141616821289,20.49237632751465
2016-04-04,174.7775421142578,97.77845001220703,116.1500015258789,10.889236450195312,20.47566795349121
2016-04-05,173.0318603515625,98.84771728515625,117.66000366210938,10.863873481750488,20.49237632751465
2016-04-06,174.9215545654297,98.12989807128906,116.94000244140625,10.982234001159668,20.450605392456055
2016-04-07,172.8285369873047,99.34127044677734,118.61000061035156,10.948418617248535,20.47566795349121
2016-04-08,173.29464721679688,98.71316528320312,118.43000030517578,11.210502624511719,20.400480270385742
2016-04-11,172.88787841796875,98.58596801757812,120.02999877929688,11.295045852661133,20.350358963012695
2016-04-12,174.4978790283203,97.90553283691406,120.05000305175781,11.540223121643066,20.350358963012695
2016-04-13,176.26055908203125,98.24950408935547,118.7699966430664,11.599404335021973,20.509084701538086
2016-04-14,176.2689666748047,97.77845001220703,117.11000061035156,11.5064058303833,20.5592098236084
2016-04-15,176.07411193847656,98.61588287353516,117.91999816894531,11.464134216308594,20.500730514526367
2016-04-18,177.31126403808594,98.18965911865234,117.73999786376953,11.514859199523926,20.458961486816406
2016-04-19,177.87057495117188,97.88307189941406,119.58000183105469,11.76003646850586,20.358713150024414
2016-04-20,178.0401153564453,96.80632781982422,118.97000122070312,11.98830509185791,20.47566795349121
2016-04-21,177.08245849609375,96.23053741455078,119.41999816894531,11.937579154968262,20.47566795349121
2016-04-22,177.08245849609375,95.98379516601562,117.88999938964844,11.886852264404297,20.59262466430664
2016-04-25,176.7774658203125,95.58749389648438,118.2300033569336,11.878398895263672,20.525793075561523
2016-04-26,177.0401153564453,95.15372467041016,118.69999694824219,12.030576705932617,20.467313766479492
2016-04-27,177.40452575683594,96.10343933105469,119.04000091552734,12.140483856201172,20.44225311279297
2016-04-28,175.79444885253906,96.4997329711914,121.29000091552734,12.20811939239502,20.275175094604492
2016-04-29,174.84536743164062,96.7464828491211,123.6500015258789,12.326480865478516,20.133155822753906
2016-05-02,176.23516845703125,95.77244567871094,123.23999786376953,12.157393455505371,20.057968139648438
2016-05-03,174.70127868652344,96.9787368774414,122.95999908447266,11.971396446228027,20.11644744873047
2016-05-04,173.72677612304688,97.5107421875,122.20999908447266,11.979850769042969,20.191631317138672
2016-05-05,173.69284057617188,98.16259002685547,122.06999969482422,11.861489295959473,20.291881561279297
2016-05-06,174.3284149169922,97.74303436279297,123.18000030517578,11.937579154968262,20.316940307617188
2016-05-09,174.47250366210938,98.05021667480469,120.6500015258789,11.675494194030762,20.37541961669922
2016-05-10,176.64186096191406,98.05768585205078,120.9800033569336,11.96294116973877,20.39212989807129
2016-05-11,174.9894561767578,98.61221313476562,122.12000274658203,12.241935729980469,20.291881561279297
2016-05-12,175.0402374267578,98.16259002685547,121.16000366210938,12.258845329284668,20.367067337036133
2016-05-13,173.5149383544922,99.11420440673828,121.70999908447266,12.241935729980469,20.458961486816406
2016-05-16,175.2266845703125,98.26001739501953,121.80000305175781,12.377205848693848,20.450605392456055
2016-05-17,173.59117126464844,98.42485809326172,122.22000122070312,12.47020435333252,20.450605392456055
2016-05-18,173.64202880859375,97.02373504638672,120.0999984741211,12.377205848693848,20.59262466430664
2016-05-19,173.0403289794922,97.44330596923828,119.87000274658203,12.343390464782715,20.626039505004883
2016-05-20,174.13357543945312,97.51824188232422,119.70999908447266,12.394115447998047,20.626039505004883
2016-05-23,173.8963165283203,97.73555755615234,119.37000274658203,12.326480865478516,20.617687225341797
2016-05-24,176.150390625,97.30094909667969,117.30000305175781,12.326480865478516,20.684518814086914
2016-05-25,177.34523010253906,96.93377685546875,116.9800033569336,12.47020435333252,20.626039505004883
2016-05-26,177.3960723876953,97.43582153320312,116.58000183105469,12.461750030517578,20.59262466430664
2016-05-27,178.15870666503906,97.29349517822266,115.62000274658203,12.512476921081543,20.70958137512207
